AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP,FU,ATTR,ARRAY_1,ARRAY_2,ARRAY_3,ARRAY_4,ARRAY_5,LOOP_1,LOOP_2,LOOP_3,LOOP_4,LOOP_5,Attr
3263,13,745,514,2368,13,12935,3270,13,13,13.00,137,0,36ns,-,-,-,-,41,128,14,-100,Cyber,array=EXPAND+array_index=const,array=RAM,array=LOGIC,array=REG,array=REG,folding=0,unroll_times=2,unroll_times=all,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=unroll_times=2;LOOP_3=unroll_times=all;LOOP_4=folding=0;LOOP_5=folding=1;-100
4999,3,2460,268,2446,2,15395,4763,3,3,3.00,91,0,38.294ns,-,-,-,-,11,0,20,0,Cyber,array=REG,array=REG,array=EXPAND+array_index=const,array=REG,array=EXPAND+array_index=const,unroll_times=all,folding=0,unroll_times=4,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=REG;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=unroll_times=4;LOOP_4=unroll_times=all;LOOP_5=folding=0;0
4078,8,744,768,3213,8,18616,3770,8,8,8.00,113,0,47.33ns,-,-,-,-,37,0,13,-100,Cyber,array=LOGIC,array=RAM,array=RAM,array=REG,array=EXPAND+array_index=const,folding=0,folding=0,folding=0,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=folding=0;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=unroll_times=all;LOOP_5=folding=0;-100
3566,4,2986,273,554,4,7911,3606,4,4,4.00,22,0,27.99ns,-,-,-,-,21,0,22,100,Cyber,array=LOGIC,array=EXPAND+array_index=const,array=EXPAND+array_index=const,array=LOGIC,array=EXPAND+array_index=const,unroll_times=all,folding=0,unroll_times=2,folding=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=LOGIC;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=unroll_times=2;LOOP_4=folding=0;LOOP_5=unroll_times=0;100
647,15,163,373,432,15,2720,831,16,16,16.00,37,-,28.525ns,-,-,-,-,38,248,10,-100,Cyber,array=REG,array=RAM,array=REG,array=REG,array=RAM,unroll_times=all,unroll_times=2,unroll_times=2,folding=1,unroll_times=2,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=REG;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=2;LOOP_3=unroll_times=2;LOOP_4=folding=1;LOOP_5=unroll_times=2;-100
1275,11,1085,275,148,11,3170,1699,12,12,12.00,31,-,25.855ns,-,-,-,-,40,376,25,100,Cyber,array=EXPAND+array_index=const,array=REG,array=RAM,array=RAM,array=REG,unroll_times=0,unroll_times=all,unroll_times=2,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;ARRAY_3=array=RAM;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=all;LOOP_3=unroll_times=2;LOOP_4=folding=0;LOOP_5=folding=1;100
4844,15,792,664,3798,15,20049,4565,15,15,15.00,239,-,40.55ns,-,-,-,-,36,256,10,-100,Cyber,array=REG,array=LOGIC,array=EXPAND+array_index=const,array=RAM,array=REG,unroll_times=0,unroll_times=all,unroll_times=2,unroll_times=4,unroll_times=2,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=all;LOOP_3=unroll_times=2;LOOP_4=unroll_times=4;LOOP_5=unroll_times=2;-100
1576,18,823,483,679,18,5152,2072,20,20,20.00,56,-,25.855ns,-,-,-,-,44,248,23,50,Cyber,array=RAM,array=RAM,array=LOGIC,array=REG,array=RAM,folding=1,unroll_times=4,unroll_times=all,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=4;LOOP_3=unroll_times=all;LOOP_4=folding=1;LOOP_5=folding=1;50
1437,19,852,349,530,19,4324,1793,20,20,20.00,36,-,28.325ns,-,-,-,-,97,128,22,50,Cyber,array=REG,array=LOGIC,array=REG,array=LOGIC,array=RAM,unroll_times=all,folding=1,unroll_times=0,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=REG;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=unroll_times=0;LOOP_4=unroll_times=all;LOOP_5=folding=1;50
1823,18,457,542,1248,18,7307,2090,20,20,20.00,100,-,39.645ns,-,-,-,-,52,248,15,-100,Cyber,array=RAM,array=EXPAND+array_index=const,array=REG,array=RAM,array=RAM,folding=1,folding=1,folding=0,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=REG;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=unroll_times=all;-100
2723,16,798,535,1789,16,10379,3050,17,17,17.00,120,-,40.46ns,-,-,-,-,51,248,15,-50,Cyber,array=EXPAND+array_index=const,array=REG,array=RAM,array=RAM,array=RAM,folding=1,unroll_times=2,folding=0,folding=0,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;ARRAY_3=array=RAM;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=2;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=unroll_times=all;-50
732,13,360,234,323,13,2558,1241,14,14,14.00,36,-,32.4883ns,-,-,-,-,40,368,27,50,Cyber,array=RAM,array=RAM,array=LOGIC,array=REG,array=REG,unroll_times=all,folding=0,folding=1,unroll_times=4,unroll_times=2,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=unroll_times=4;LOOP_5=unroll_times=2;50
1433,10,1027,208,336,10,3893,1735,12,12,12.00,60,-,25.855ns,-,-,-,-,55,248,24,100,Cyber,array=REG,array=RAM,array=EXPAND+array_index=const,array=REG,array=RAM,unroll_times=0,folding=0,unroll_times=0,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=unroll_times=0;LOOP_2=folding=0;LOOP_3=unroll_times=0;LOOP_4=folding=1;LOOP_5=folding=1;100
1990,17,1231,360,725,17,5866,2481,17,17,17.00,17,-,32.91ns,-,-,-,-,87,368,20,50,Cyber,array=RAM,array=RAM,array=REG,array=RAM,array=RAM,unroll_times=all,folding=0,folding=0,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=REG;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=unroll_times=all;LOOP_5=unroll_times=all;50
5421,9,1365,653,3820,9,20915,5533,9,9,9.00,227,0,38.36ns,-,-,-,-,23,128,17,0,Cyber,array=EXPAND+array_index=const,array=REG,array=LOGIC,array=EXPAND+array_index=const,array=REG,folding=0,unroll_times=4,unroll_times=4,unroll_times=2,unroll_times=2,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=unroll_times=4;LOOP_3=unroll_times=4;LOOP_4=unroll_times=2;LOOP_5=unroll_times=2;0
6908,7,1991,487,4716,7,26283,6159,7,7,7.00,194,0,42.17ns,-,-,-,-,23,0,20,-50,Cyber,array=EXPAND+array_index=const,array=RAM,array=RAM,array=LOGIC,array=EXPAND+array_index=const,folding=0,unroll_times=2,unroll_times=4,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;ARRAY_3=array=RAM;ARRAY_4=array=LOGIC;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=folding=0;LOOP_2=unroll_times=2;LOOP_3=unroll_times=4;LOOP_4=unroll_times=all;LOOP_5=folding=0;-50
4866,4,3425,272,1373,4,12347,4854,4,4,4.00,64,0,25.855ns,-,-,-,-,12,0,20,100,Cyber,array=RAM,array=RAM,array=EXPAND+array_index=const,array=LOGIC,array=EXPAND+array_index=const,unroll_times=all,folding=1,unroll_times=4,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=LOGIC;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=unroll_times=4;LOOP_4=unroll_times=all;LOOP_5=folding=1;100
1981,15,587,421,1282,15,7737,2322,16,16,16.00,97,-,34.015ns,-,-,-,-,46,256,18,-50,Cyber,array=REG,array=REG,array=EXPAND+array_index=const,array=RAM,array=RAM,unroll_times=all,unroll_times=0,unroll_times=0,unroll_times=2,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;LOOP_3=unroll_times=0;LOOP_4=unroll_times=2;LOOP_5=folding=1;-50
2454,9,899,248,1453,9,8799,2678,10,10,10.00,93,-,31.78ns,-,-,-,-,41,376,17,-50,Cyber,array=EXPAND+array_index=const,array=LOGIC,array=RAM,array=RAM,array=REG,unroll_times=0,unroll_times=2,folding=1,folding=1,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=2;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=unroll_times=0;-50
2926,7,729,375,2112,7,11570,2535,7,7,7.00,78,0,35.66ns,-,-,-,-,28,0,9,-100,Cyber,array=EXPAND+array_index=const,array=LOGIC,array=LOGIC,array=RAM,array=EXPAND+array_index=const,unroll_times=all,folding=1,unroll_times=0,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=folding=1;-100
2977,5,1501,277,1421,5,9611,2987,5,5,5.00,50,0,36.66ns,-,-,-,-,26,0,22,50,Cyber,array=REG,array=RAM,array=LOGIC,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,unroll_times=0,folding=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=folding=0;50
2270,7,1799,199,415,7,5375,2552,8,8,8.00,49,-,25.855ns,-,-,-,-,29,248,24,100,Cyber,array=EXPAND+array_index=const,array=RAM,array=LOGIC,array=REG,array=REG,folding=0,unroll_times=2,folding=1,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=unroll_times=2;LOOP_3=folding=1;LOOP_4=folding=0;LOOP_5=folding=1;100
3795,11,505,684,3163,11,17987,3410,11,11,11.00,116,0,39.47ns,-,-,-,-,40,0,13,-100,Cyber,array=LOGIC,array=LOGIC,array=LOGIC,array=REG,array=EXPAND+array_index=const,unroll_times=0,folding=1,unroll_times=all,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=unroll_times=0;LOOP_2=folding=1;LOOP_3=unroll_times=all;LOOP_4=folding=0;LOOP_5=folding=0;-100
3321,13,2348,238,907,13,8578,3621,13,13,13.00,53,-,25.855ns,-,-,-,-,49,368,25,100,Cyber,array=RAM,array=LOGIC,array=RAM,array=EXPAND+array_index=const,array=REG,folding=0,folding=0,folding=1,unroll_times=2,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=unroll_times=2;LOOP_5=unroll_times=4;100
2638,23,474,842,2015,23,12240,2598,24,24,24.00,126,-,32.3725ns,-,-,-,-,56,128,13,-100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,array=RAM,array=EXPAND+array_index=const,array=RAM,folding=1,folding=0,unroll_times=all,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=RAM;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=unroll_times=all;LOOP_4=unroll_times=all;LOOP_5=folding=0;-100
2936,6,716,322,2126,6,11514,2660,6,6,6.00,88,0,35.035ns,-,-,-,-,27,0,16,-50,Cyber,array=LOGIC,array=EXPAND+array_index=const,array=EXPAND+array_index=const,array=LOGIC,array=EXPAND+array_index=const,unroll_times=all,folding=0,folding=1,folding=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=LOGIC;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=folding=0;LOOP_5=unroll_times=0;-50
3759,5,1474,368,2226,5,13214,3815,5,5,5.00,54,0,39.22ns,-,-,-,-,16,0,18,-50,Cyber,array=RAM,array=LOGIC,array=RAM,array=RAM,array=EXPAND+array_index=const,folding=0,folding=0,folding=0,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=RAM;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=folding=0;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=unroll_times=all;LOOP_5=unroll_times=all;-50
4798,6,1374,325,3293,6,18208,4271,6,6,6.00,125,0,40.045ns,-,-,-,-,27,0,22,0,Cyber,array=REG,array=LOGIC,array=EXPAND+array_index=const,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=0,unroll_times=0,folding=1,unroll_times=2,unroll_times=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=unroll_times=0;LOOP_2=unroll_times=0;LOOP_3=folding=1;LOOP_4=unroll_times=2;LOOP_5=unroll_times=0;0
3817,12,687,688,3029,12,17327,3570,12,12,12.00,89,0,45.28ns,-,-,-,-,34,0,13,-100,Cyber,array=EXPAND+array_index=const,array=REG,array=LOGIC,array=REG,array=EXPAND+array_index=const,folding=0,unroll_times=0,unroll_times=all,folding=0,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=folding=0;LOOP_2=unroll_times=0;LOOP_3=unroll_times=all;LOOP_4=folding=0;LOOP_5=unroll_times=all;-100
3545,11,722,393,2678,11,14357,3454,11,11,11.00,134,-,44.205ns,-,-,-,-,46,248,10,-100,Cyber,array=EXPAND+array_index=const,array=RAM,array=EXPAND+array_index=const,array=REG,array=REG,folding=0,folding=1,folding=0,unroll_times=2,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=unroll_times=2;LOOP_5=folding=0;-100
2980,2,2193,271,772,1,7596,3139,2,2,2.00,14,0,32.625ns,-,-,-,-,9,0,22,50,Cyber,array=LOGIC,array=EXPAND+array_index=const,array=EXPAND+array_index=const,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,folding=0,folding=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=0;50
4026,11,678,668,3227,11,18185,3668,11,11,11.00,110,0,37.36ns,-,-,-,-,40,0,13,-100,Cyber,array=LOGIC,array=RAM,array=RAM,array=REG,array=EXPAND+array_index=const,folding=0,folding=0,folding=1,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=folding=0;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=unroll_times=all;LOOP_5=folding=0;-100
5251,12,877,447,4161,12,22227,4431,12,12,12.00,201,0,55.46ns,-,-,-,-,36,0,9,-100,Cyber,array=RAM,array=LOGIC,array=RAM,array=REG,array=EXPAND+array_index=const,unroll_times=all,unroll_times=2,folding=1,unroll_times=4,unroll_times=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=2;LOOP_3=folding=1;LOOP_4=unroll_times=4;LOOP_5=unroll_times=0;-100
4216,10,1270,491,2784,10,15715,4281,10,10,10.00,152,-,38.105ns,-,-,-,-,38,248,16,-50,Cyber,array=RAM,array=REG,array=EXPAND+array_index=const,array=REG,array=REG,unroll_times=0,folding=0,folding=1,unroll_times=4,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=unroll_times=4;LOOP_5=folding=0;-50
1472,18,1090,371,314,18,3853,1881,20,20,20.00,50,-,25.855ns,-,-,-,-,44,128,24,100,Cyber,array=LOGIC,array=REG,array=LOGIC,array=REG,array=RAM,folding=1,unroll_times=4,unroll_times=all,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=4;LOOP_3=unroll_times=all;LOOP_4=folding=1;LOOP_5=folding=1;100
1915,15,702,731,1132,15,7808,2307,17,17,17.00,66,-,32.3225ns,-,-,-,-,37,128,14,0,Cyber,array=RAM,array=RAM,array=LOGIC,array=REG,array=RAM,folding=1,unroll_times=all,unroll_times=all,folding=1,unroll_times=2,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=all;LOOP_3=unroll_times=all;LOOP_4=folding=1;LOOP_5=unroll_times=2;0
1840,7,955,227,761,7,5847,2120,11,11,11.00,117,-,25.855ns,-,-,-,-,36,256,23,50,Cyber,array=EXPAND+array_index=const,array=REG,array=EXPAND+array_index=const,array=RAM,array=RAM,folding=1,folding=1,folding=0,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=folding=1;50
2928,18,681,540,2135,18,11765,2872,18,18,18.00,94,-,37.81ns,-,-,-,-,30,248,15,-100,Cyber,array=EXPAND+array_index=const,array=RAM,array=RAM,array=REG,array=REG,unroll_times=all,unroll_times=0,unroll_times=all,unroll_times=4,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;LOOP_3=unroll_times=all;LOOP_4=unroll_times=4;LOOP_5=unroll_times=all;-100
1283,13,424,447,809,13,5048,1475,13,13,13.00,37,0,27.475ns,-,-,-,-,38,128,14,-100,Cyber,array=LOGIC,array=REG,array=LOGIC,array=REG,array=REG,unroll_times=0,unroll_times=0,unroll_times=2,unroll_times=4,unroll_times=all,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=0;LOOP_3=unroll_times=2;LOOP_4=unroll_times=4;LOOP_5=unroll_times=all;-100
4747,4,2984,321,1695,4,12944,4706,4,4,4.00,64,0,38.18ns,-,-,-,-,18,0,22,50,Cyber,array=RAM,array=EXPAND+array_index=const,array=EXPAND+array_index=const,array=LOGIC,array=EXPAND+array_index=const,unroll_times=0,folding=0,unroll_times=2,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=LOGIC;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=unroll_times=0;LOOP_2=folding=0;LOOP_3=unroll_times=2;LOOP_4=folding=0;LOOP_5=folding=0;50
1811,13,491,413,1246,13,7239,2049,13,13,13.00,61,-,33.335ns,-,-,-,-,40,248,14,-100,Cyber,array=RAM,array=RAM,array=LOGIC,array=EXPAND+array_index=const,array=REG,folding=1,unroll_times=2,unroll_times=all,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=2;LOOP_3=unroll_times=all;LOOP_4=folding=0;LOOP_5=folding=1;-100
835,11,356,373,429,11,3362,1220,12,12,12.00,39,-,33.4983ns,-,-,-,-,30,368,17,0,Cyber,array=RAM,array=RAM,array=LOGIC,array=REG,array=RAM,folding=1,unroll_times=4,unroll_times=2,unroll_times=4,unroll_times=2,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=4;LOOP_3=unroll_times=2;LOOP_4=unroll_times=4;LOOP_5=unroll_times=2;0
1398,11,1266,290,106,11,3394,1932,11,11,11.00,15,-,27.55ns,-,-,-,-,26,376,30,100,Cyber,array=REG,array=RAM,array=LOGIC,array=RAM,array=REG,unroll_times=0,unroll_times=all,unroll_times=2,unroll_times=4,unroll_times=2,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=all;LOOP_3=unroll_times=2;LOOP_4=unroll_times=4;LOOP_5=unroll_times=2;100
5067,5,4327,311,712,5,10880,5161,5,5,5.00,23,0,25.8275ns,-,-,-,-,12,0,20,100,Cyber,array=RAM,array=RAM,array=LOGIC,array=REG,array=EXPAND+array_index=const,folding=1,unroll_times=all,unroll_times=2,unroll_times=all,unroll_times=2,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=folding=1;LOOP_2=unroll_times=all;LOOP_3=unroll_times=2;LOOP_4=unroll_times=all;LOOP_5=unroll_times=2;100
1001,11,469,282,489,11,3393,1483,12,12,12.00,32,-,30.9683ns,-,-,-,-,30,248,29,50,Cyber,array=REG,array=RAM,array=LOGIC,array=REG,array=RAM,folding=1,unroll_times=4,unroll_times=2,unroll_times=4,unroll_times=2,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=4;LOOP_3=unroll_times=2;LOOP_4=unroll_times=4;LOOP_5=unroll_times=2;50
2078,12,682,352,1298,12,7721,2390,13,13,13.00,86,-,30.25ns,-,-,-,-,29,368,17,-50,Cyber,array=REG,array=RAM,array=RAM,array=EXPAND+array_index=const,array=REG,unroll_times=all,unroll_times=2,unroll_times=2,folding=1,unroll_times=2,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=RAM;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=2;LOOP_3=unroll_times=2;LOOP_4=folding=1;LOOP_5=unroll_times=2;-50
514,13,362,203,121,13,1749,957,13,13,13.00,18,-,25.855ns,-,-,-,-,43,368,27,100,Cyber,array=RAM,array=RAM,array=LOGIC,array=REG,array=REG,unroll_times=all,unroll_times=2,unroll_times=0,folding=1,unroll_times=2,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=2;LOOP_3=unroll_times=0;LOOP_4=folding=1;LOOP_5=unroll_times=2;100
