AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP,FU,ATTR,ARRAY_1,ARRAY_2,LOOP_1,LOOP_2,Attr
4161,5,1213,1170,1744,0,8269,3374,5,5,5.00,34,-,3.6967ns,-,-,-,-,29,-,-,-100,Cyber,array=RAM,array=EXPAND+array_index=const,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=1;LOOP_2=folding=0;-100
6966,2,5883,930,153,0,10601,5305,2,2,2.00,0,0,5.104ns,-,-,-,-,2,-,-,-50,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=5,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=unroll_times=all;-50
3849,13,1327,1134,1336,0,7712,3293,13,13,13.00,52,-,3.9802ns,-,-,-,-,21,-,-,-100,Cyber,array=EXPAND+array_index=const,array=RAM,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=all;-100
3221,2,1207,1566,445,0,4717,2336,2,2,2.00,3,0,3.7367ns,-,-,-,-,10,-,-,50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;50
6966,2,5883,930,153,0,10601,5305,2,2,2.00,0,0,5.104ns,-,-,-,-,2,-,-,-50,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=5,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=unroll_times=5;-50
6966,2,5883,930,153,0,10601,5305,2,2,2.00,0,0,5.104ns,-,-,-,-,2,-,-,-50,Cyber,array=RAM,array=RAM,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;-50
10181,1,10133,48,0,0,15658,7769,1,1,1.00,0,0,4.804ns,-,-,-,-,1,-,-,0,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;0
3599,10,1312,1494,772,0,6433,2906,10,10,10.00,21,0,4.0702ns,-,-,-,-,10,-,-,-100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;-100
20033,8,12881,2892,4158,15,35633,15265,8,8,8.00,87,0,6.1039ns,-,-,-,-,14,-,-,-50,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=4,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=4;LOOP_2=unroll_times=4;-50
6966,2,5883,930,153,0,10601,5305,2,2,2.00,0,0,5.104ns,-,-,-,-,2,-,-,-50,Cyber,array=REG,array=REG,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;-50
9939,4,5898,2736,1283,0,16113,7458,4,4,4.00,22,0,5.154ns,-,-,-,-,12,-,-,-50,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=0,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=5;-50
12489,11,10743,1032,674,0,20081,9631,11,11,11.00,40,-,3.7368ns,-,-,-,-,27,-,-,100,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=all,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;100
4980,13,1327,2046,1554,0,9312,3954,13,13,13.00,53,-,3.9802ns,-,-,-,-,21,-,-,-100,Cyber,array=EXPAND+array_index=const,array=RAM,folding=0,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=unroll_times=all;-100
10578,4,5898,2736,1922,0,17940,8007,4,4,4.00,22,0,5.154ns,-,-,-,-,12,-,-,-50,Cyber,array=REG,array=EXPAND+array_index=const,folding=0,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=0;LOOP_2=unroll_times=5;-50
8887,2,5998,1560,1313,0,14860,6832,2,2,2.00,16,0,6.7849ns,-,-,-,-,3,-,-,50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;50
4645,6,1214,1896,1486,0,8289,3485,6,6,6.00,49,0,4.1817ns,-,-,-,-,10,-,-,-100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;-100
3264,3,1207,1572,479,0,4902,2418,3,3,3.00,6,0,3.6767ns,-,-,-,-,11,-,-,50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=1;50
3560,8,1383,1530,608,0,5883,2819,8,8,8.00,39,-,3.7901ns,-,-,-,-,21,-,-,-50,Cyber,array=RAM,array=RAM,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=unroll_times=4;-50
7454,15,1334,2928,3109,15,15272,5995,15,15,15.00,68,0,4.0702ns,-,-,-,-,19,-,-,-100,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=4,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=4;LOOP_2=unroll_times=5;-100
3599,10,1312,1494,772,0,6433,2906,10,10,10.00,21,0,4.0702ns,-,-,-,-,10,-,-,-100,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;-100
2741,11,1207,1032,462,0,4538,2154,11,11,11.00,40,-,3.694ns,-,-,-,-,27,-,-,-50,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=0;-50
3041,4,1213,750,1028,0,5817,2547,5,5,5.00,50,-,3.634ns,-,-,-,-,21,-,-,-50,Cyber,array=EXPAND+array_index=const,array=RAM,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=folding=1;-50
10181,1,10133,48,0,0,15658,7769,1,1,1.00,0,0,4.804ns,-,-,-,-,1,-,-,0,Cyber,array=RAM,array=RAM,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;0
10181,1,10133,48,0,0,15658,7769,1,1,1.00,0,0,4.804ns,-,-,-,-,1,-,-,50,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;50
6966,2,5883,930,153,0,10601,5305,2,2,2.00,0,0,5.104ns,-,-,-,-,2,-,-,-50,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=all,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=5;-50
6966,2,5883,930,153,0,10601,5305,2,2,2.00,0,0,5.104ns,-,-,-,-,2,-,-,-50,Cyber,array=RAM,array=RAM,unroll_times=all,unroll_times=5,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=5;-50
3599,10,1312,1494,772,0,6433,2906,10,10,10.00,21,0,4.0702ns,-,-,-,-,10,-,-,-100,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;-100
10181,1,10133,48,0,0,15658,7769,1,1,1.00,0,0,4.804ns,-,-,-,-,1,-,-,50,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;50
7581,12,1427,2232,3744,0,16549,6239,12,12,12.00,178,-,4.8909ns,-,-,-,-,21,-,-,-50,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=4,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=4;LOOP_2=unroll_times=4;-50
11854,12,10148,1224,443,0,18433,8959,12,12,12.00,39,-,4.874ns,-,-,-,-,20,-,-,100,Cyber,array=RAM,array=RAM,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=all;100
3221,2,1207,1566,445,0,4717,2318,2,2,2.00,3,0,3.7367ns,-,-,-,-,10,-,-,-100,Cyber,array=REG,array=REG,unroll_times=5,unroll_times=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=unroll_times=0;-100
6316,6,2575,2826,880,0,9747,4571,6,6,6.00,35,0,5.225ns,-,-,-,-,18,-,-,-50,Cyber,array=REG,array=REG,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=folding=0;LOOP_2=unroll_times=4;-50
4032,12,1494,1134,1359,0,8149,3498,12,12,12.00,45,-,3.9052ns,-,-,-,-,20,-,-,-50,Cyber,array=EXPAND+array_index=const,array=RAM,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=all;-50
4032,12,1494,1134,1359,0,8149,3498,12,12,12.00,45,-,3.9052ns,-,-,-,-,20,-,-,0,Cyber,array=EXPAND+array_index=const,array=RAM,folding=1,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=5;0
3599,10,1312,1494,772,0,6433,2906,10,10,10.00,21,0,4.0702ns,-,-,-,-,10,-,-,-100,Cyber,array=REG,array=RAM,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;-100
5227,4,1216,1572,2430,0,10460,4071,4,4,4.00,9,0,3.6967ns,-,-,-,-,20,-,-,-50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,folding=1,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=1;LOOP_2=unroll_times=0;-50
7376,11,5975,762,579,0,12202,5898,12,12,12.00,60,-,3.8617ns,-,-,-,-,20,-,-,50,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;50
3221,2,1207,1566,445,0,4717,2336,2,2,2.00,3,0,3.7367ns,-,-,-,-,10,-,-,-50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=5,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=folding=0;-50
2741,11,1207,1032,462,0,4538,2154,11,11,11.00,40,-,3.694ns,-,-,-,-,27,-,-,-100,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=all,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;-100
10181,1,10133,48,0,0,15658,7769,1,1,1.00,0,0,4.804ns,-,-,-,-,1,-,-,100,Cyber,array=RAM,array=RAM,unroll_times=all,unroll_times=5,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=5;100
3599,10,1312,1494,772,0,6433,2906,10,10,10.00,21,0,4.0702ns,-,-,-,-,10,-,-,-100,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=5,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=unroll_times=all;-100
10181,1,10133,48,0,0,15658,7769,1,1,1.00,0,0,4.804ns,-,-,-,-,1,-,-,50,Cyber,array=RAM,array=RAM,unroll_times=all,unroll_times=5,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=5;50
10181,1,10133,48,0,0,15658,7769,1,1,1.00,0,0,4.804ns,-,-,-,-,1,-,-,0,Cyber,array=REG,array=REG,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;0
12641,7,5916,2712,3958,15,24211,9943,7,7,7.00,40,0,5.204ns,-,-,-,-,11,-,-,-50,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=4,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=4;LOOP_2=unroll_times=5;-50
2741,11,1207,1032,462,0,4538,2154,11,11,11.00,40,-,3.694ns,-,-,-,-,27,-,-,-50,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=all,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;-50
17706,2,10171,2520,5014,0,32671,13468,2,2,2.00,1,0,6.234ns,-,-,-,-,3,-,-,0,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=4,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=4;LOOP_2=unroll_times=5;0
6024,15,1512,2544,1847,15,11938,5050,15,15,15.00,106,-,3.9952ns,-,-,-,-,19,-,-,-50,Cyber,array=RAM,array=REG,unroll_times=4,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=4;LOOP_2=unroll_times=all;-50
11776,3,10148,1380,226,0,17814,8749,3,3,3.00,22,0,4.874ns,-,-,-,-,11,-,-,0,Cyber,array=REG,array=REG,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=all;0
10181,1,10133,48,0,0,15658,7769,1,1,1.00,0,0,4.804ns,-,-,-,-,1,-,-,50,Cyber,array=RAM,array=RAM,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;50
4032,12,1494,1134,1359,0,8149,3498,12,12,12.00,45,-,3.9052ns,-,-,-,-,20,-,-,0,Cyber,array=EXPAND+array_index=const,array=RAM,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=all;0
3045,5,1207,756,1031,0,5828,2555,6,6,6.00,51,-,3.634ns,-,-,-,-,22,-,-,-50,Cyber,array=EXPAND+array_index=const,array=RAM,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=folding=1;-50
6966,2,5883,930,153,0,10601,5305,2,2,2.00,0,0,5.104ns,-,-,-,-,2,-,-,-50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=5,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=unroll_times=5;-50
10181,1,10133,48,0,0,15658,7769,1,1,1.00,0,0,4.804ns,-,-,-,-,1,-,-,100,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=all,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=5;100
3371,12,1494,1134,693,0,6248,2929,12,12,12.00,50,-,3.9052ns,-,-,-,-,20,-,-,-50,Cyber,array=REG,array=RAM,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=all;-50
9939,4,5898,2736,1283,0,16113,7458,4,4,4.00,22,0,5.154ns,-,-,-,-,12,-,-,-50,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=0,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=all;-50
9136,4,5898,1536,1679,0,15977,7146,4,4,4.00,23,0,5.154ns,-,-,-,-,12,-,-,-50,Cyber,array=REG,array=EXPAND+array_index=const,folding=1,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=1;LOOP_2=unroll_times=5;-50
10181,1,10133,48,0,0,15658,7769,1,1,1.00,0,0,4.804ns,-,-,-,-,1,-,-,0,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;0
6966,2,5883,930,153,0,10601,5305,2,2,2.00,0,0,5.104ns,-,-,-,-,2,-,-,-50,Cyber,array=RAM,array=RAM,unroll_times=5,unroll_times=5,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=unroll_times=5;-50
3116,11,1207,1416,468,0,4901,2381,11,11,11.00,25,-,3.7367ns,-,-,-,-,27,-,-,-50,Cyber,array=RAM,array=REG,unroll_times=5,unroll_times=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=unroll_times=0;-50
6657,3,1207,2772,2669,0,12391,4907,3,3,3.00,9,0,3.7367ns,-,-,-,-,19,-,-,-50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=0;LOOP_2=folding=0;-50
3264,3,1207,1572,479,0,4902,2400,3,3,3.00,6,0,3.6767ns,-,-,-,-,11,-,-,-100,Cyber,array=REG,array=REG,unroll_times=5,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=folding=1;-100
10578,4,5898,2736,1922,0,17940,8007,4,4,4.00,22,0,5.154ns,-,-,-,-,12,-,-,-50,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=0,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=0;LOOP_2=unroll_times=5;-50
7280,11,1327,2910,3012,0,14293,5575,11,11,11.00,31,0,4.3082ns,-,-,-,-,19,-,-,-100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=0,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=0;LOOP_2=unroll_times=5;-100
10181,1,10133,48,0,0,15658,7769,1,1,1.00,0,0,4.804ns,-,-,-,-,1,-,-,0,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=all,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=5;0
6966,2,5883,930,153,0,10601,5305,2,2,2.00,0,0,5.104ns,-,-,-,-,2,-,-,-50,Cyber,array=REG,array=REG,unroll_times=all,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=5;-50
6966,2,5883,930,153,0,10601,5305,2,2,2.00,0,0,5.104ns,-,-,-,-,2,-,-,-50,Cyber,array=RAM,array=EXPAND+array_index=const,unroll_times=all,unroll_times=5,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=5;-50
6966,2,5883,930,153,0,10601,5305,2,2,2.00,0,0,5.104ns,-,-,-,-,2,-,-,-50,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;-50
11864,12,10148,1296,377,0,18312,8946,12,12,12.00,43,-,4.874ns,-,-,-,-,20,-,-,100,Cyber,array=REG,array=RAM,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=all;100
5160,12,1494,1566,2055,0,10589,4306,12,12,12.00,45,-,3.9952ns,-,-,-,-,20,-,-,-50,Cyber,array=RAM,array=EXPAND+array_index=const,folding=1,unroll_times=5,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=1;LOOP_2=unroll_times=5;-50
10181,1,10133,48,0,0,15658,7769,1,1,1.00,0,0,4.804ns,-,-,-,-,1,-,-,100,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=all,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=5;100
2367,11,1207,762,343,0,3995,2024,12,12,12.00,55,-,3.634ns,-,-,-,-,20,-,-,-50,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;-50
6966,2,5883,930,153,0,10601,5305,2,2,2.00,0,0,5.104ns,-,-,-,-,2,-,-,-50,Cyber,array=RAM,array=EXPAND+array_index=const,unroll_times=5,unroll_times=5,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=unroll_times=5;-50
10181,1,10133,48,0,0,15658,7769,1,1,1.00,0,0,4.804ns,-,-,-,-,1,-,-,100,Cyber,array=REG,array=REG,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;100
3599,10,1312,1494,772,0,6433,2906,10,10,10.00,21,0,4.0702ns,-,-,-,-,10,-,-,-100,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=5,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=unroll_times=5;-100
6966,2,5883,930,153,0,10601,5305,2,2,2.00,0,0,5.104ns,-,-,-,-,2,-,-,-50,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=5,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=unroll_times=all;-50
3221,2,1207,1566,445,0,4717,2327,2,2,2.00,3,0,3.7367ns,-,-,-,-,10,-,-,-50,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=all,unroll_times=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;-50
6966,2,5883,930,153,0,10601,5305,2,2,2.00,0,0,5.104ns,-,-,-,-,2,-,-,-50,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=5,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=unroll_times=5;-50
3264,3,1207,1572,479,0,4902,2418,3,3,3.00,6,0,3.6767ns,-,-,-,-,11,-,-,-50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=5,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=folding=1;-50
12442,3,10148,1380,892,0,19722,9325,3,3,3.00,22,0,4.874ns,-,-,-,-,11,-,-,0,Cyber,array=EXPAND+array_index=const,array=REG,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=all;0
3502,15,1368,1512,582,0,5888,2798,15,15,15.00,40,-,4.48ns,-,-,-,-,20,-,-,-50,Cyber,array=RAM,array=REG,unroll_times=all,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;-50
10181,1,10133,48,0,0,15658,7769,1,1,1.00,0,0,4.804ns,-,-,-,-,1,-,-,50,Cyber,array=REG,array=REG,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;50
